消费账号,接口密钥名称,消费接口,消费模型,消费金额,代金券后消费金额,输入消费数,输出消费数,总消费数,消费时间,消费结果
主账号,coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,43348,0,43348,2026-03-26 01:00-02:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,43836,0,43836,2026-03-26 01:00-02:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,269732,3489,273221,2026-03-26 01:00-02:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,5912,314,6226,2026-03-26 01:00-02:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,54352,0,54352,2026-03-26 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,229528,0,229528,2026-03-26 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,137922,0,137922,2026-03-26 00:00-01:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,16430,0,16430,2026-03-26 00:00-01:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,115153,2204,117357,2026-03-26 00:00-01:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,7117,1455,8572,2026-03-26 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,707607,0,707607,2026-03-25 23:00-24:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,36637,0,36637,2026-03-25 23:00-24:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,482010,8057,490067,2026-03-25 23:00-24:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1863745,0,1863745,2026-03-25 22:00-23:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,35636,0,35636,2026-03-25 22:00-23:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,2838060,12417,2850477,2026-03-25 22:00-23:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,43435,0,43435,2026-03-25 21:00-22:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,448709,0,448709,2026-03-25 21:00-22:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,268557,4102,272659,2026-03-25 21:00-22:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,34663,0,34663,2026-03-25 20:00-21:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1727671,0,1727671,2026-03-25 20:00-21:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,2597753,9582,2607335,2026-03-25 20:00-21:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,185196,0,185196,2026-03-25 19:00-20:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,33690,0,33690,2026-03-25 19:00-20:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,84339,1703,86042,2026-03-25 19:00-20:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,41640,0,41640,2026-03-25 18:00-19:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,133278,0,133278,2026-03-25 18:00-19:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,20958,1519,22477,2026-03-25 18:00-19:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,214350,0,214350,2026-03-25 17:00-18:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,40333,0,40333,2026-03-25 17:00-18:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,307782,4309,312091,2026-03-25 17:00-18:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,229261,0,229261,2026-03-25 16:00-17:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,49590,0,49590,2026-03-25 16:00-17:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,73963,2413,76376,2026-03-25 16:00-17:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1579319,0,1579319,2026-03-25 15:00-16:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,51060,0,51060,2026-03-25 15:00-16:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,2139357,11292,2150649,2026-03-25 15:00-16:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,42988,0,42988,2026-03-25 14:00-15:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,5868330,0,5868330,2026-03-25 14:00-15:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,4443377,15800,4459177,2026-03-25 14:00-15:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,95453,0,95453,2026-03-25 13:00-14:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,32383,0,32383,2026-03-25 13:00-14:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,17904,766,18670,2026-03-25 13:00-14:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,42837,0,42837,2026-03-25 12:00-13:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,199802,0,199802,2026-03-25 12:00-13:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,147167,2401,149568,2026-03-25 12:00-13:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,33690,0,33690,2026-03-25 11:00-12:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,144958,0,144958,2026-03-25 11:00-12:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,56966,1513,58479,2026-03-25 11:00-12:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,193852,0,193852,2026-03-25 10:00-11:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,33690,0,33690,2026-03-25 10:00-11:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,89309,2082,91391,2026-03-25 10:00-11:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,204060,0,204060,2026-03-25 09:00-10:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,33690,0,33690,2026-03-25 09:00-10:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,123313,2560,125873,2026-03-25 09:00-10:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,323959,0,323959,2026-03-25 08:00-09:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,33690,0,33690,2026-03-25 08:00-09:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,56846,2415,59261,2026-03-25 08:00-09:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,42947,0,42947,2026-03-25 07:00-08:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,177501,0,177501,2026-03-25 07:00-08:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,86302,1871,88173,2026-03-25 07:00-08:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,42986,0,42986,2026-03-25 06:00-07:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,211180,0,211180,2026-03-25 06:00-07:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,102401,2275,104676,2026-03-25 06:00-07:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,42947,0,42947,2026-03-25 05:00-06:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,216670,0,216670,2026-03-25 05:00-06:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,109599,2889,112488,2026-03-25 05:00-06:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,277971,0,277971,2026-03-25 04:00-05:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1632921,0,1632921,2026-03-25 04:00-05:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,10389401,10627,10400028,2026-03-25 04:00-05:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,524430,0,524430,2026-03-25 03:00-04:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,2882811,0,2882811,2026-03-25 03:00-04:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,14365881,17345,14383226,2026-03-25 03:00-04:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,45723,0,45723,2026-03-25 02:00-03:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,353520,0,353520,2026-03-25 02:00-03:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,558766,3922,562688,2026-03-25 02:00-03:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,305201,0,305201,2026-03-25 01:00-02:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,43516,0,43516,2026-03-25 01:00-02:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,436781,2119,438900,2026-03-25 01:00-02:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,157040,0,157040,2026-03-25 00:00-01:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,119624,0,119624,2026-03-25 00:00-01:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,214071,1785,215856,2026-03-25 00:00-01:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,45723,0,45723,2026-03-24 23:00-24:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,349774,0,349774,2026-03-24 23:00-24:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,512000,3906,515906,2026-03-24 23:00-24:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,102539,0,102539,2026-03-24 22:00-23:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,44416,0,44416,2026-03-24 22:00-23:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,18161,1027,19188,2026-03-24 22:00-23:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,43810,0,43810,2026-03-24 21:00-22:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,93433,0,93433,2026-03-24 21:00-22:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,18346,1199,19545,2026-03-24 21:00-22:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,423622,0,423622,2026-03-24 20:00-21:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,41897,0,41897,2026-03-24 20:00-21:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,480200,5109,485309,2026-03-24 20:00-21:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1617075,0,1617075,2026-03-24 19:00-20:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,318202,0,318202,2026-03-24 19:00-20:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,5516259,11791,5528050,2026-03-24 19:00-20:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,481568,0,481568,2026-03-24 18:00-19:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,200686,0,200686,2026-03-24 18:00-19:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,615869,5312,621181,2026-03-24 18:00-19:00,SUCCESS
主账号,coding_plan,code_plan_resource_package,coding-plan-vlm,0.0000,0.0000,1,0,1,2026-03-24 18:00-19:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,18514,0,18514,2026-03-24 17:00-18:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,261290,0,261290,2026-03-24 17:00-18:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,126847,2473,129320,2026-03-24 17:00-18:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,51154,0,51154,2026-03-24 16:00-17:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,510936,0,510936,2026-03-24 16:00-17:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,494654,6534,501188,2026-03-24 16:00-17:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,349708,0,349708,2026-03-24 15:00-16:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,51154,0,51154,2026-03-24 15:00-16:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,390160,3996,394156,2026-03-24 15:00-16:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,64223,0,64223,2026-03-24 14:00-15:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,16947,0,16947,2026-03-24 14:00-15:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,5677,449,6126,2026-03-24 14:00-15:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,172707,0,172707,2026-03-24 13:00-14:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,41844,0,41844,2026-03-24 13:00-14:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,93814,2277,96091,2026-03-24 13:00-14:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,369330,0,369330,2026-03-24 12:00-13:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1854167,0,1854167,2026-03-24 12:00-13:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,4651575,16473,4668048,2026-03-24 12:00-13:00,SUCCESS
主账号,coding_plan,code_plan_resource_package,coding-plan-vlm,0.0000,0.0000,1,0,1,2026-03-24 12:00-13:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,3169980,0,3169980,2026-03-24 11:00-12:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,332282,0,332282,2026-03-24 11:00-12:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,3390449,28756,3419205,2026-03-24 11:00-12:00,SUCCESS
主账号,coding_plan,code_plan_resource_package,coding-plan-vlm,0.0000,0.0000,3,0,3,2026-03-24 11:00-12:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,348465,0,348465,2026-03-24 10:00-11:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,81771,0,81771,2026-03-24 10:00-11:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,319218,3663,322881,2026-03-24 10:00-11:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,125933,0,125933,2026-03-24 09:00-10:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,43160,0,43160,2026-03-24 09:00-10:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,18414,1168,19582,2026-03-24 09:00-10:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,236999,0,236999,2026-03-24 08:00-09:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,40009,0,40009,2026-03-24 08:00-09:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,145402,2885,148287,2026-03-24 08:00-09:00,SUCCESS
主账号,coding_plan,code_plan_resource_package,coding-plan-vlm,0.0000,0.0000,4,0,4,2026-03-24 08:00-09:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,59333,0,59333,2026-03-24 07:00-08:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,651998,0,651998,2026-03-24 07:00-08:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,623816,6710,630526,2026-03-24 07:00-08:00,SUCCESS
主账号,coding_plan,code_plan_resource_package,coding-plan-vlm,0.0000,0.0000,17,0,17,2026-03-24 07:00-08:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,43160,0,43160,2026-03-24 06:00-07:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,238011,0,238011,2026-03-24 06:00-07:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,267183,2350,269533,2026-03-24 06:00-07:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,103984,0,103984,2026-03-24 05:00-06:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,43160,0,43160,2026-03-24 05:00-06:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,23803,1296,25099,2026-03-24 05:00-06:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,41956,0,41956,2026-03-24 04:00-05:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,187040,0,187040,2026-03-24 04:00-05:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,72846,1832,74678,2026-03-24 04:00-05:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,679642,0,679642,2026-03-24 03:00-04:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,365193,0,365193,2026-03-24 03:00-04:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,1752496,22169,1774665,2026-03-24 03:00-04:00,SUCCESS
主账号,coding_plan,code_plan_resource_package,coding-plan-vlm,0.0000,0.0000,9,0,9,2026-03-24 03:00-04:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,455640,0,455640,2026-03-24 02:00-03:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1280852,0,1280852,2026-03-24 02:00-03:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,3342674,36604,3379278,2026-03-24 02:00-03:00,SUCCESS
主账号,coding_plan,code_plan_resource_package,coding-plan-vlm,0.0000,0.0000,84,0,84,2026-03-24 02:00-03:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,1224654,0,1224654,2026-03-24 01:00-02:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,2877838,0,2877838,2026-03-24 01:00-02:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,17511606,33135,17544741,2026-03-24 01:00-02:00,SUCCESS
主账号,coding_plan,code_plan_resource_package,coding-plan-vlm,0.0000,0.0000,40,0,40,2026-03-24 01:00-02:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,776872,0,776872,2026-03-24 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,966238,0,966238,2026-03-24 00:00-01:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,7353953,6241,7360194,2026-03-24 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,114406,0,114406,2026-03-23 23:00-24:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,51689,0,51689,2026-03-23 23:00-24:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,286495,1647,288142,2026-03-23 23:00-24:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,60955,0,60955,2026-03-23 22:00-23:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,269361,0,269361,2026-03-23 22:00-23:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,494412,2835,497247,2026-03-23 22:00-23:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,62262,0,62262,2026-03-23 21:00-22:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,213364,0,213364,2026-03-23 21:00-22:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,164809,2653,167462,2026-03-23 21:00-22:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,176904,0,176904,2026-03-23 20:00-21:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,62262,0,62262,2026-03-23 20:00-21:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,187768,2503,190271,2026-03-23 20:00-21:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,149559,0,149559,2026-03-23 19:00-20:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,62262,0,62262,2026-03-23 19:00-20:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,132275,2336,134611,2026-03-23 19:00-20:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,35553,0,35553,2026-03-23 18:00-19:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,106682,0,106682,2026-03-23 18:00-19:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,56579,1120,57699,2026-03-23 18:00-19:00,SUCCESS
